episodeKey,suite,taskId,seed,initStateId,beforeStage,beforeRunName,beforeAttempt,beforeBenchSuccess,beforeAgentLabel,beforeAgentOutcome,beforeInstruction,beforeSteps,beforeHostReason,beforeResultSha256,beforeFinishSha256,beforeTrajectorySha256,round1Stage,round1RunName,round1Attempt,round1BenchSuccess,round1AgentLabel,round1AgentOutcome,round1Instruction,round1Steps,round1HostReason,round1ResultSha256,round1FinishSha256,round1TrajectorySha256,afterStage,afterRunName,afterAttempt,afterBenchSuccess,afterAgentLabel,afterAgentOutcome,afterInstruction,afterSteps,afterHostReason,afterResultSha256,afterFinishSha256,afterTrajectorySha256
libero_spatial_t08_r01,libero_spatial,8,1,1,baseline,astra_libero_v5_calibrated_parallel10_r4,attempt_001,True,unknown,,pick up the black bowl next to the plate and place it on the plate,261,libero_success,f2668fc98de434879be2897d61685f728cf111f47a0422c703d0720f76017f8d,,3a44bfacdfba05994d8347a699282e67426e397449afac468c02e40a0a7cf402,baseline,astra_libero_v5_calibrated_parallel10_r4,attempt_001,True,unknown,,pick up the black bowl next to the plate and place it on the plate,261,libero_success,f2668fc98de434879be2897d61685f728cf111f47a0422c703d0720f76017f8d,,3a44bfacdfba05994d8347a699282e67426e397449afac468c02e40a0a7cf402,baseline,astra_libero_v5_calibrated_parallel10_r4,attempt_001,True,unknown,,pick up the black bowl next to the plate and place it on the plate,261,libero_success,f2668fc98de434879be2897d61685f728cf111f47a0422c703d0720f76017f8d,,3a44bfacdfba05994d8347a699282e67426e397449afac468c02e40a0a7cf402
libero_spatial_t08_r02,libero_spatial,8,2,2,baseline,astra_libero_v5_calibrated_parallel10_r4,attempt_001,True,unknown,,pick up the black bowl next to the plate and place it on the plate,337,libero_success,dc4790ed60fc5b4998c75d655561c62809293e07531a90a50e3faa4e462e13c9,,928361e3b1844124844276b2c3ec38269fdd671c8a3c8d271d1ab9a48cdbc27b,baseline,astra_libero_v5_calibrated_parallel10_r4,attempt_001,True,unknown,,pick up the black bowl next to the plate and place it on the plate,337,libero_success,dc4790ed60fc5b4998c75d655561c62809293e07531a90a50e3faa4e462e13c9,,928361e3b1844124844276b2c3ec38269fdd671c8a3c8d271d1ab9a48cdbc27b,baseline,astra_libero_v5_calibrated_parallel10_r4,attempt_001,True,unknown,,pick up the black bowl next to the plate and place it on the plate,337,libero_success,dc4790ed60fc5b4998c75d655561c62809293e07531a90a50e3faa4e462e13c9,,928361e3b1844124844276b2c3ec38269fdd671c8a3c8d271d1ab9a48cdbc27b
libero_spatial_t08_r03,libero_spatial,8,3,3,baseline,astra_libero_v5_calibrated_parallel10_r4,attempt_001,True,unknown,,pick up the black bowl next to the plate and place it on the plate,295,libero_success,6a77c2a3a2bb7b8e71bf707999d4ea00a1aef5b8685584c467c4ee5f2261fc52,,85d76f87755e5e1cfaff935cb0f9fc53ab3e9e1bf31677dfc00ef5d0dcdf6803,baseline,astra_libero_v5_calibrated_parallel10_r4,attempt_001,True,unknown,,pick up the black bowl next to the plate and place it on the plate,295,libero_success,6a77c2a3a2bb7b8e71bf707999d4ea00a1aef5b8685584c467c4ee5f2261fc52,,85d76f87755e5e1cfaff935cb0f9fc53ab3e9e1bf31677dfc00ef5d0dcdf6803,baseline,astra_libero_v5_calibrated_parallel10_r4,attempt_001,True,unknown,,pick up the black bowl next to the plate and place it on the plate,295,libero_success,6a77c2a3a2bb7b8e71bf707999d4ea00a1aef5b8685584c467c4ee5f2261fc52,,85d76f87755e5e1cfaff935cb0f9fc53ab3e9e1bf31677dfc00ef5d0dcdf6803
libero_spatial_t08_r04,libero_spatial,8,4,4,baseline,astra_libero_v5_calibrated_parallel10_r4,attempt_001,True,unknown,,pick up the black bowl next to the plate and place it on the plate,266,libero_success,9095e95bbdf5bb42e698183a73cfed15b18938948a3a7650b401f1e35f41bc06,,9314682960890d1ac50e1be6b92b1929bb9eca663ad0f69605a7f276d3220bc7,baseline,astra_libero_v5_calibrated_parallel10_r4,attempt_001,True,unknown,,pick up the black bowl next to the plate and place it on the plate,266,libero_success,9095e95bbdf5bb42e698183a73cfed15b18938948a3a7650b401f1e35f41bc06,,9314682960890d1ac50e1be6b92b1929bb9eca663ad0f69605a7f276d3220bc7,baseline,astra_libero_v5_calibrated_parallel10_r4,attempt_001,True,unknown,,pick up the black bowl next to the plate and place it on the plate,266,libero_success,9095e95bbdf5bb42e698183a73cfed15b18938948a3a7650b401f1e35f41bc06,,9314682960890d1ac50e1be6b92b1929bb9eca663ad0f69605a7f276d3220bc7
libero_spatial_t08_r05,libero_spatial,8,5,5,baseline,astra_libero_v5_calibrated_parallel10_r4,attempt_001,True,unknown,,pick up the black bowl next to the plate and place it on the plate,285,libero_success,26f9f7b8b529086c66d4d95b685372efd6e68b8d06a0924957534f42637775ea,,c8b0ca3113af64c19d6a9cf9c9ada506f6c96a5d0b8dfcd97d9ab4ee604440d0,baseline,astra_libero_v5_calibrated_parallel10_r4,attempt_001,True,unknown,,pick up the black bowl next to the plate and place it on the plate,285,libero_success,26f9f7b8b529086c66d4d95b685372efd6e68b8d06a0924957534f42637775ea,,c8b0ca3113af64c19d6a9cf9c9ada506f6c96a5d0b8dfcd97d9ab4ee604440d0,baseline,astra_libero_v5_calibrated_parallel10_r4,attempt_001,True,unknown,,pick up the black bowl next to the plate and place it on the plate,285,libero_success,26f9f7b8b529086c66d4d95b685372efd6e68b8d06a0924957534f42637775ea,,c8b0ca3113af64c19d6a9cf9c9ada506f6c96a5d0b8dfcd97d9ab4ee604440d0
libero_spatial_t08_r06,libero_spatial,8,6,6,baseline,astra_libero_v5_calibrated_parallel10_r4,attempt_001,True,unknown,,pick up the black bowl next to the plate and place it on the plate,294,libero_success,2c845751378194b15d5dd1efd074af2722614879ae0dc70d38d05061b0f62c2b,,b0ae5afc84e795243dd93a462e19003427b02383da0372260f7b1b467bb24246,baseline,astra_libero_v5_calibrated_parallel10_r4,attempt_001,True,unknown,,pick up the black bowl next to the plate and place it on the plate,294,libero_success,2c845751378194b15d5dd1efd074af2722614879ae0dc70d38d05061b0f62c2b,,b0ae5afc84e795243dd93a462e19003427b02383da0372260f7b1b467bb24246,baseline,astra_libero_v5_calibrated_parallel10_r4,attempt_001,True,unknown,,pick up the black bowl next to the plate and place it on the plate,294,libero_success,2c845751378194b15d5dd1efd074af2722614879ae0dc70d38d05061b0f62c2b,,b0ae5afc84e795243dd93a462e19003427b02383da0372260f7b1b467bb24246
libero_spatial_t08_r07,libero_spatial,8,7,7,baseline,astra_libero_v5_calibrated_parallel10_r4,attempt_001,True,unknown,,pick up the black bowl next to the plate and place it on the plate,231,libero_success,7d48a64ac2db33dc7e1891ccc2b234e3661ab8f873ac6c6e519081a467b44df0,,20648e06f5d0262ab847238fd639cebea602c142ec36c61f3baa380e1c6e00f8,baseline,astra_libero_v5_calibrated_parallel10_r4,attempt_001,True,unknown,,pick up the black bowl next to the plate and place it on the plate,231,libero_success,7d48a64ac2db33dc7e1891ccc2b234e3661ab8f873ac6c6e519081a467b44df0,,20648e06f5d0262ab847238fd639cebea602c142ec36c61f3baa380e1c6e00f8,baseline,astra_libero_v5_calibrated_parallel10_r4,attempt_001,True,unknown,,pick up the black bowl next to the plate and place it on the plate,231,libero_success,7d48a64ac2db33dc7e1891ccc2b234e3661ab8f873ac6c6e519081a467b44df0,,20648e06f5d0262ab847238fd639cebea602c142ec36c61f3baa380e1c6e00f8
libero_spatial_t08_r08,libero_spatial,8,8,8,baseline,astra_libero_v5_calibrated_parallel10_r4,attempt_001,True,unknown,,pick up the black bowl next to the plate and place it on the plate,288,libero_success,04da821fafb2010f64dc24f04253c1548867ee5ee18c9601ff15dd0f6fca52f8,,9072eb413278380a3920e73d3f1ac657be44853f6e587454669ff75c0b54cf09,baseline,astra_libero_v5_calibrated_parallel10_r4,attempt_001,True,unknown,,pick up the black bowl next to the plate and place it on the plate,288,libero_success,04da821fafb2010f64dc24f04253c1548867ee5ee18c9601ff15dd0f6fca52f8,,9072eb413278380a3920e73d3f1ac657be44853f6e587454669ff75c0b54cf09,baseline,astra_libero_v5_calibrated_parallel10_r4,attempt_001,True,unknown,,pick up the black bowl next to the plate and place it on the plate,288,libero_success,04da821fafb2010f64dc24f04253c1548867ee5ee18c9601ff15dd0f6fca52f8,,9072eb413278380a3920e73d3f1ac657be44853f6e587454669ff75c0b54cf09
libero_spatial_t08_r09,libero_spatial,8,9,9,baseline,astra_libero_v5_calibrated_parallel10_r4,attempt_001,True,unknown,,pick up the black bowl next to the plate and place it on the plate,264,libero_success,ec248383486ff0dde1339802b14298e7b59e5e587a78326e666d822e172feab1,,17009f388ba53c447f90bbc3bc947ba73bbf808bec664bcc847d4a556ebca7a0,baseline,astra_libero_v5_calibrated_parallel10_r4,attempt_001,True,unknown,,pick up the black bowl next to the plate and place it on the plate,264,libero_success,ec248383486ff0dde1339802b14298e7b59e5e587a78326e666d822e172feab1,,17009f388ba53c447f90bbc3bc947ba73bbf808bec664bcc847d4a556ebca7a0,baseline,astra_libero_v5_calibrated_parallel10_r4,attempt_001,True,unknown,,pick up the black bowl next to the plate and place it on the plate,264,libero_success,ec248383486ff0dde1339802b14298e7b59e5e587a78326e666d822e172feab1,,17009f388ba53c447f90bbc3bc947ba73bbf808bec664bcc847d4a556ebca7a0
libero_spatial_t09_r00,libero_spatial,9,0,0,baseline,astra_libero_v5_calibrated_parallel10_r4,attempt_001,True,unknown,,pick up the black bowl on the wooden cabinet and place it on the plate,378,libero_success,b2707d202531049c0b70fc943e2215f2ac30c91fdade1f0058ba273399f8f702,,29a7357817db3670e1025c9035fecd6391ec9e615b0b897d75933eba5dd370e0,baseline,astra_libero_v5_calibrated_parallel10_r4,attempt_001,True,unknown,,pick up the black bowl on the wooden cabinet and place it on the plate,378,libero_success,b2707d202531049c0b70fc943e2215f2ac30c91fdade1f0058ba273399f8f702,,29a7357817db3670e1025c9035fecd6391ec9e615b0b897d75933eba5dd370e0,baseline,astra_libero_v5_calibrated_parallel10_r4,attempt_001,True,unknown,,pick up the black bowl on the wooden cabinet and place it on the plate,378,libero_success,b2707d202531049c0b70fc943e2215f2ac30c91fdade1f0058ba273399f8f702,,29a7357817db3670e1025c9035fecd6391ec9e615b0b897d75933eba5dd370e0
libero_spatial_t09_r01,libero_spatial,9,1,1,baseline,astra_libero_v5_calibrated_parallel10_r4,attempt_001,True,unknown,,pick up the black bowl on the wooden cabinet and place it on the plate,393,libero_success,8c3a4744a028251f5cbcc20c282b49f6979ea2f67641b1f081f5251d83c70a7c,,eb8bb2c8cd2256cd00f6493b055f8c490d618ad58a1cd045851c40e857fbb1d6,baseline,astra_libero_v5_calibrated_parallel10_r4,attempt_001,True,unknown,,pick up the black bowl on the wooden cabinet and place it on the plate,393,libero_success,8c3a4744a028251f5cbcc20c282b49f6979ea2f67641b1f081f5251d83c70a7c,,eb8bb2c8cd2256cd00f6493b055f8c490d618ad58a1cd045851c40e857fbb1d6,baseline,astra_libero_v5_calibrated_parallel10_r4,attempt_001,True,unknown,,pick up the black bowl on the wooden cabinet and place it on the plate,393,libero_success,8c3a4744a028251f5cbcc20c282b49f6979ea2f67641b1f081f5251d83c70a7c,,eb8bb2c8cd2256cd00f6493b055f8c490d618ad58a1cd045851c40e857fbb1d6
libero_spatial_t09_r02,libero_spatial,9,2,2,baseline,astra_libero_v5_calibrated_parallel10_r4,attempt_001,True,unknown,,pick up the black bowl on the wooden cabinet and place it on the plate,393,libero_success,a383d0090fa01bf928608f62b8f02219d2397a4595a7bfaebc57babac286c915,,97aa0505f202742f4622b487228cfeec594bc18b977eba6f225e8ab02a6645a6,baseline,astra_libero_v5_calibrated_parallel10_r4,attempt_001,True,unknown,,pick up the black bowl on the wooden cabinet and place it on the plate,393,libero_success,a383d0090fa01bf928608f62b8f02219d2397a4595a7bfaebc57babac286c915,,97aa0505f202742f4622b487228cfeec594bc18b977eba6f225e8ab02a6645a6,baseline,astra_libero_v5_calibrated_parallel10_r4,attempt_001,True,unknown,,pick up the black bowl on the wooden cabinet and place it on the plate,393,libero_success,a383d0090fa01bf928608f62b8f02219d2397a4595a7bfaebc57babac286c915,,97aa0505f202742f4622b487228cfeec594bc18b977eba6f225e8ab02a6645a6
libero_spatial_t09_r03,libero_spatial,9,3,3,baseline,astra_libero_v5_calibrated_parallel10_r4,attempt_001,True,unknown,,pick up the black bowl on the wooden cabinet and place it on the plate,395,libero_success,42e2a4b7e7cbcbfd3dcc8f267474e72d0f06f58afa1cb54f3583199d97a4b433,,44d1e5c1eea7a21040ca74a52fca54c7e73eee581c433961389dedd275199247,baseline,astra_libero_v5_calibrated_parallel10_r4,attempt_001,True,unknown,,pick up the black bowl on the wooden cabinet and place it on the plate,395,libero_success,42e2a4b7e7cbcbfd3dcc8f267474e72d0f06f58afa1cb54f3583199d97a4b433,,44d1e5c1eea7a21040ca74a52fca54c7e73eee581c433961389dedd275199247,baseline,astra_libero_v5_calibrated_parallel10_r4,attempt_001,True,unknown,,pick up the black bowl on the wooden cabinet and place it on the plate,395,libero_success,42e2a4b7e7cbcbfd3dcc8f267474e72d0f06f58afa1cb54f3583199d97a4b433,,44d1e5c1eea7a21040ca74a52fca54c7e73eee581c433961389dedd275199247
libero_spatial_t09_r04,libero_spatial,9,4,4,baseline,astra_libero_v5_calibrated_parallel10_r4,attempt_001,True,unknown,,pick up the black bowl on the wooden cabinet and place it on the plate,420,libero_success,b04d0d18a9d5337e758b75ce6418a68b87f0059128e005e240152ae4b7e74472,,cc56ae540094d3112bc4cac4695cd99d2e899d7758644a904ee385fa944ac598,baseline,astra_libero_v5_calibrated_parallel10_r4,attempt_001,True,unknown,,pick up the black bowl on the wooden cabinet and place it on the plate,420,libero_success,b04d0d18a9d5337e758b75ce6418a68b87f0059128e005e240152ae4b7e74472,,cc56ae540094d3112bc4cac4695cd99d2e899d7758644a904ee385fa944ac598,baseline,astra_libero_v5_calibrated_parallel10_r4,attempt_001,True,unknown,,pick up the black bowl on the wooden cabinet and place it on the plate,420,libero_success,b04d0d18a9d5337e758b75ce6418a68b87f0059128e005e240152ae4b7e74472,,cc56ae540094d3112bc4cac4695cd99d2e899d7758644a904ee385fa944ac598
libero_spatial_t09_r05,libero_spatial,9,5,5,baseline,astra_libero_v5_calibrated_parallel10_r4,attempt_001,True,unknown,,pick up the black bowl on the wooden cabinet and place it on the plate,380,libero_success,93d85216e3713e684a4f383ccbc6cdad957444216de65be86ea3da8334ce5cfc,,ea1adfadb5f4187887f3e8c9b286b5aa0e983ba57705d92e42d853a6c4e052a5,baseline,astra_libero_v5_calibrated_parallel10_r4,attempt_001,True,unknown,,pick up the black bowl on the wooden cabinet and place it on the plate,380,libero_success,93d85216e3713e684a4f383ccbc6cdad957444216de65be86ea3da8334ce5cfc,,ea1adfadb5f4187887f3e8c9b286b5aa0e983ba57705d92e42d853a6c4e052a5,baseline,astra_libero_v5_calibrated_parallel10_r4,attempt_001,True,unknown,,pick up the black bowl on the wooden cabinet and place it on the plate,380,libero_success,93d85216e3713e684a4f383ccbc6cdad957444216de65be86ea3da8334ce5cfc,,ea1adfadb5f4187887f3e8c9b286b5aa0e983ba57705d92e42d853a6c4e052a5
libero_spatial_t09_r06,libero_spatial,9,6,6,baseline,astra_libero_v5_calibrated_parallel10_r4,attempt_001,True,unknown,,pick up the black bowl on the wooden cabinet and place it on the plate,375,libero_success,b5214f51b533ebddcc1bfe7841ff34ac1ea9625f692850d6ef4c1aed0ef08ec2,,cfb016d687545cc1c71f8300a0a97d77f2747f7658d3f0833541ab8de120a2ec,baseline,astra_libero_v5_calibrated_parallel10_r4,attempt_001,True,unknown,,pick up the black bowl on the wooden cabinet and place it on the plate,375,libero_success,b5214f51b533ebddcc1bfe7841ff34ac1ea9625f692850d6ef4c1aed0ef08ec2,,cfb016d687545cc1c71f8300a0a97d77f2747f7658d3f0833541ab8de120a2ec,baseline,astra_libero_v5_calibrated_parallel10_r4,attempt_001,True,unknown,,pick up the black bowl on the wooden cabinet and place it on the plate,375,libero_success,b5214f51b533ebddcc1bfe7841ff34ac1ea9625f692850d6ef4c1aed0ef08ec2,,cfb016d687545cc1c71f8300a0a97d77f2747f7658d3f0833541ab8de120a2ec
libero_spatial_t09_r07,libero_spatial,9,7,7,baseline,astra_libero_v5_calibrated_parallel10_r4,attempt_001,True,unknown,,pick up the black bowl on the wooden cabinet and place it on the plate,367,libero_success,b00a438ac61e1b44d3a6dbebbf3e8c5ba546efc6cf3fbdf0994f136a8b4d9bdc,,1932fcbe456ff054bb5109102daa733a3135a41d47f68a1a622e3d695df603c3,baseline,astra_libero_v5_calibrated_parallel10_r4,attempt_001,True,unknown,,pick up the black bowl on the wooden cabinet and place it on the plate,367,libero_success,b00a438ac61e1b44d3a6dbebbf3e8c5ba546efc6cf3fbdf0994f136a8b4d9bdc,,1932fcbe456ff054bb5109102daa733a3135a41d47f68a1a622e3d695df603c3,baseline,astra_libero_v5_calibrated_parallel10_r4,attempt_001,True,unknown,,pick up the black bowl on the wooden cabinet and place it on the plate,367,libero_success,b00a438ac61e1b44d3a6dbebbf3e8c5ba546efc6cf3fbdf0994f136a8b4d9bdc,,1932fcbe456ff054bb5109102daa733a3135a41d47f68a1a622e3d695df603c3
libero_spatial_t09_r08,libero_spatial,9,8,8,baseline,astra_libero_v5_calibrated_parallel10_r4,attempt_001,True,unknown,,pick up the black bowl on the wooden cabinet and place it on the plate,366,libero_success,3ac8de3017a42f030a9aea033a2e8cb1310a50ff9d2bd1dacc00643459665667,,631d8089f243a64e9296e7962474bb6936ee99924d102a30016241873628c24e,baseline,astra_libero_v5_calibrated_parallel10_r4,attempt_001,True,unknown,,pick up the black bowl on the wooden cabinet and place it on the plate,366,libero_success,3ac8de3017a42f030a9aea033a2e8cb1310a50ff9d2bd1dacc00643459665667,,631d8089f243a64e9296e7962474bb6936ee99924d102a30016241873628c24e,baseline,astra_libero_v5_calibrated_parallel10_r4,attempt_001,True,unknown,,pick up the black bowl on the wooden cabinet and place it on the plate,366,libero_success,3ac8de3017a42f030a9aea033a2e8cb1310a50ff9d2bd1dacc00643459665667,,631d8089f243a64e9296e7962474bb6936ee99924d102a30016241873628c24e
libero_spatial_t09_r09,libero_spatial,9,9,9,baseline,astra_libero_v5_calibrated_parallel10_r4,attempt_001,True,unknown,,pick up the black bowl on the wooden cabinet and place it on the plate,374,libero_success,bc2524e81750c202f13d331a92e0adb2cac7c5a207125bf5ecd090bc58f1b729,,825982d1893b4f7ce81b9dff52a0a02612f7238cf25e5518fad4169f3ab4d7c4,baseline,astra_libero_v5_calibrated_parallel10_r4,attempt_001,True,unknown,,pick up the black bowl on the wooden cabinet and place it on the plate,374,libero_success,bc2524e81750c202f13d331a92e0adb2cac7c5a207125bf5ecd090bc58f1b729,,825982d1893b4f7ce81b9dff52a0a02612f7238cf25e5518fad4169f3ab4d7c4,baseline,astra_libero_v5_calibrated_parallel10_r4,attempt_001,True,unknown,,pick up the black bowl on the wooden cabinet and place it on the plate,374,libero_success,bc2524e81750c202f13d331a92e0adb2cac7c5a207125bf5ecd090bc58f1b729,,825982d1893b4f7ce81b9dff52a0a02612f7238cf25e5518fad4169f3ab4d7c4
libero_goal_t00_r00,libero_goal,0,0,0,baseline,astra_libero_v5_calibrated_parallel10_r4,attempt_001,True,unknown,,open the middle drawer of the cabinet,230,libero_success,c5ae8fd5683818183cc7da1dd64ab7dd4b77a499981fdf0ea4075721d9855366,,593d222e56195a54d4440c2df82bc4b3555493c9d2fab21b7b905a80da5cc2c1,round1,astra_libero_v5_instruction_refined_parallel8_r1,attempt_001,True,unknown,,fully open the middle drawer of the cabinet,322,libero_success,ddb50a007a90babaff57aeb9aaea4ac03731661bdba30a6071e37a51492fc1da,,538028197ad39765f7cc2d041558b28d41bbab66e26fe5dbaeb8796668d42793,round1,astra_libero_v5_instruction_refined_parallel8_r1,attempt_001,True,unknown,,fully open the middle drawer of the cabinet,322,libero_success,ddb50a007a90babaff57aeb9aaea4ac03731661bdba30a6071e37a51492fc1da,,538028197ad39765f7cc2d041558b28d41bbab66e26fe5dbaeb8796668d42793
libero_goal_t00_r01,libero_goal,0,1,1,baseline,astra_libero_v5_calibrated_parallel10_r4,attempt_001,True,unknown,,open the middle drawer of the cabinet,307,libero_success,ddea2ca2c7744ca9d4e59ff54fbf10411f3b2b7762befcc3b23be2a9597f9ebb,,65dd5820abc8a677b1475883e862a403bced8813def568ddf074d758347d3949,round1,astra_libero_v5_instruction_refined_parallel8_r1,attempt_001,True,unknown,,fully open the middle drawer of the cabinet,297,libero_success,b29133f57609fa57d966457816d0e356a75557f19996979e78b5efb03cd68734,,809eaa4152d36882c5a1613cbe5137344f51b46d6b49a1dea24dbd1268db91b1,round1,astra_libero_v5_instruction_refined_parallel8_r1,attempt_001,True,unknown,,fully open the middle drawer of the cabinet,297,libero_success,b29133f57609fa57d966457816d0e356a75557f19996979e78b5efb03cd68734,,809eaa4152d36882c5a1613cbe5137344f51b46d6b49a1dea24dbd1268db91b1
libero_goal_t00_r02,libero_goal,0,2,2,baseline,astra_libero_v5_calibrated_parallel10_r4,attempt_001,False,success,visually_complete,open the middle drawer of the cabinet,332,agent_finished,365cd7e26b840fc7f156202990f7148fa2391255b34186214f41eabe7d413528,5cdee5c8ee3b7068a177fb4c2ad91929fec7a7724bd3937a68f6891ca5b503fe,39f2fe520e4e95e7761fc0bf8c26d7981e6b90412209e0d169db2e1363a465dd,round1,astra_libero_v5_instruction_refined_parallel8_r1,attempt_001,True,unknown,,fully open the middle drawer of the cabinet,235,libero_success,c0979e4ae1bc7660fce3f1b39867804c6c803557112ddbc926d43634dbdb4322,,0648edf7c3a864d8443d2d2e5610ed499ad0b2cf60104d9535c2eb4e99a042ec,round1,astra_libero_v5_instruction_refined_parallel8_r1,attempt_001,True,unknown,,fully open the middle drawer of the cabinet,235,libero_success,c0979e4ae1bc7660fce3f1b39867804c6c803557112ddbc926d43634dbdb4322,,0648edf7c3a864d8443d2d2e5610ed499ad0b2cf60104d9535c2eb4e99a042ec
libero_goal_t00_r03,libero_goal,0,3,3,baseline,astra_libero_v5_calibrated_parallel10_r4,attempt_001,True,unknown,,open the middle drawer of the cabinet,282,libero_success,276cf30fc4ec11798d55341944cdedda5bb37bf0d5c0427ad9c133398679594d,,6c0ae58df3acd14b0bc124381f8a9c2e7977aefa53f77b545e77d5144011ff27,round1,astra_libero_v5_instruction_refined_parallel8_r1,attempt_001,True,unknown,,fully open the middle drawer of the cabinet,246,libero_success,277d7d4d1ac1c0d06c04e2b403b24ee757e2d865201549ef32a0bcf79afe235c,,97e7812d82f5aa59d8e2b2779f4fda654b01e0db8a3dbcd16f01a16a16923e42,round1,astra_libero_v5_instruction_refined_parallel8_r1,attempt_001,True,unknown,,fully open the middle drawer of the cabinet,246,libero_success,277d7d4d1ac1c0d06c04e2b403b24ee757e2d865201549ef32a0bcf79afe235c,,97e7812d82f5aa59d8e2b2779f4fda654b01e0db8a3dbcd16f01a16a16923e42
libero_goal_t00_r04,libero_goal,0,4,4,baseline,astra_libero_v5_calibrated_parallel10_r4,attempt_001,False,success,visually_complete,open the middle drawer of the cabinet,368,agent_finished,8721ee79e166a866771a388f58e99557fdaba50ea259f8e6aae6897cf3a3148d,cbbe81c160c331f2c5cbb47496a33265335c5a658e1b9fa81f75d89e60abaac9,4b2f3f01767edd4478d100c29a3fbb13450acaaeeb4249c879b1bfc66aa85aba,round1,astra_libero_v5_instruction_refined_parallel8_r1,attempt_001,True,unknown,,fully open the middle drawer of the cabinet,275,libero_success,6815744272adddb05e0fa215c9e03721a5db01287ae81a76d0cadb3f68a21c30,,4d19bf3990ada70b958bed50735903a565fd24e5518b68ced2e843fb1fb569b7,round1,astra_libero_v5_instruction_refined_parallel8_r1,attempt_001,True,unknown,,fully open the middle drawer of the cabinet,275,libero_success,6815744272adddb05e0fa215c9e03721a5db01287ae81a76d0cadb3f68a21c30,,4d19bf3990ada70b958bed50735903a565fd24e5518b68ced2e843fb1fb569b7
libero_goal_t00_r05,libero_goal,0,5,5,baseline,astra_libero_v5_calibrated_parallel10_r4,attempt_001,True,unknown,,open the middle drawer of the cabinet,305,libero_success,392181b1e09f25f2698107a98c3a7cd9b9aa30a2b31e2cf085c7d229716904c3,,df76d61d9f0a298d1ac68bc97be1fe95e18c00a4ca2089176b074d96983af64f,round1,astra_libero_v5_instruction_refined_parallel8_r1,attempt_001,True,unknown,,fully open the middle drawer of the cabinet,294,libero_success,ecbe4c142c32c9baf0eafed85760531a0c096deebdf87f1a3140dd641cd03ebc,,ad4ab7fb9b52dc9330685f3591e2f90792ed831d4d685102ac8e63b15a311a3b,round1,astra_libero_v5_instruction_refined_parallel8_r1,attempt_001,True,unknown,,fully open the middle drawer of the cabinet,294,libero_success,ecbe4c142c32c9baf0eafed85760531a0c096deebdf87f1a3140dd641cd03ebc,,ad4ab7fb9b52dc9330685f3591e2f90792ed831d4d685102ac8e63b15a311a3b
libero_goal_t00_r06,libero_goal,0,6,6,baseline,astra_libero_v5_calibrated_parallel10_r4,attempt_001,True,unknown,,open the middle drawer of the cabinet,288,libero_success,c202b9a84f8ea67f467d603c2bb1ea0e485ac4bd110d6dc1ddff146e7de1006b,,b6b44ef140720e4666003e18248e117b2c5986f639cdd63bf715c3270f8ce86d,round1,astra_libero_v5_instruction_refined_parallel8_r1,attempt_001,True,unknown,,fully open the middle drawer of the cabinet,214,libero_success,e9a05c5bfafb1c58ef414f87d098b03cf55edc07ff53e86851f67eacb9e3570d,,50b654ac08e4d0a13595697025dfa607652584b1770bfe5b38e4a75add90c681,round1,astra_libero_v5_instruction_refined_parallel8_r1,attempt_001,True,unknown,,fully open the middle drawer of the cabinet,214,libero_success,e9a05c5bfafb1c58ef414f87d098b03cf55edc07ff53e86851f67eacb9e3570d,,50b654ac08e4d0a13595697025dfa607652584b1770bfe5b38e4a75add90c681
libero_goal_t00_r07,libero_goal,0,7,7,baseline,astra_libero_v5_calibrated_parallel10_r4,attempt_001,True,unknown,,open the middle drawer of the cabinet,209,libero_success,8e735652c68f99b674cce52ded8219b9602433e6c405b1c25184cf5981202639,,1ca005773b04888d66fff862e6b7bd60a98e4325da09acf238fb9199758efeb4,round1,astra_libero_v5_instruction_refined_parallel8_r1,attempt_001,True,unknown,,fully open the middle drawer of the cabinet,285,libero_success,76dbebb2577f7443b56bc066a3ccca91f1de4762ba553f365061283836974247,,16b85d9f5fca5688bb420bd360fa3c595ae9a6615a4a4ce3d66fcd3eb6210525,round1,astra_libero_v5_instruction_refined_parallel8_r1,attempt_001,True,unknown,,fully open the middle drawer of the cabinet,285,libero_success,76dbebb2577f7443b56bc066a3ccca91f1de4762ba553f365061283836974247,,16b85d9f5fca5688bb420bd360fa3c595ae9a6615a4a4ce3d66fcd3eb6210525
libero_goal_t00_r08,libero_goal,0,8,8,baseline,astra_libero_v5_calibrated_parallel10_r4,attempt_001,True,unknown,,open the middle drawer of the cabinet,289,libero_success,ab6cbd54825f76c64f797e20f8570f53ee0f24aa5a58cd562866572872a897cd,,07d43238f45f8d91ce72702a653861ea8b51c5b1b48c30cadf6076d50bd119c6,round1,astra_libero_v5_instruction_refined_parallel8_r1,attempt_001,True,unknown,,fully open the middle drawer of the cabinet,329,libero_success,d3d753269b7bf866ae9431fa3a39ae6c4ed31e1ca8f4240d6ddd42128991635e,,a26d3215e585d6492b0bf3fa4bd99421b78ff461493fcb87aaa01e37576aea9b,round1,astra_libero_v5_instruction_refined_parallel8_r1,attempt_001,True,unknown,,fully open the middle drawer of the cabinet,329,libero_success,d3d753269b7bf866ae9431fa3a39ae6c4ed31e1ca8f4240d6ddd42128991635e,,a26d3215e585d6492b0bf3fa4bd99421b78ff461493fcb87aaa01e37576aea9b
